protein,alpha,layer,head,mean_jsd,cosine_sim
1E5KA,0.5,18,14,0.0007673723328645796,0.9980405751309063
1E5KA,0.5,18,15,0.00076495872459289,0.9993559433020356
1E5KA,0.5,18,16,0.0008382178554097962,0.9979435052434925
1E5KA,0.5,18,17,0.0007640552763224098,0.998588642156107
1E5KA,0.5,18,18,0.000875173225605126,0.998548867686781
1E5KA,0.5,18,19,0.0006754507445544766,0.998965313047424
1E5KA,0.5,19,0,0.00041167865800191734,0.9996557481027302
1E5KA,0.5,19,1,0.0005570237172994616,0.9996921560017912
1E5KA,0.5,19,2,0.0006063773436587606,0.9996138473261286
1E5KA,0.5,19,3,0.0005394650028526087,0.9994283375694739
1E5KA,0.5,19,4,0.0007200335366024465,0.9992182712137999
1E5KA,0.5,19,5,0.0006250035219791342,0.9984481159640921
1E5KA,0.5,19,6,0.000708804286850318,0.998239712041061
1E5KA,0.5,19,7,0.000656855311817561,0.9992881339288604
1E5KA,0.5,19,8,0.0006702324787361894,0.9981789643197673
1E5KA,0.5,19,9,0.0006686280951093091,0.99895736469515
1E5KA,0.5,19,10,0.0005992274578749629,0.9986671983852976
1E5KA,0.5,19,11,0.000864127676180966,0.9975262770130562
1E5KA,0.5,19,12,0.0006309783110166809,0.9987931030461683
1E5KA,0.5,19,13,0.0007075910934187609,0.9995293020572922
1E5KA,0.5,19,14,0.0004268881051938983,0.9997164724999216
1E5KA,0.5,19,15,0.0006363347118507023,0.998933832356316
1E5KA,0.5,19,16,0.0005642220140397162,0.9985266409782142
1E5KA,0.5,19,17,0.0004992706092793035,0.9993773311008827
1E5KA,0.5,19,18,0.0005881419053253038,0.9985731319341372
1E5KA,0.5,19,19,0.0005420528551860425,0.9986960133138248
1E5KA,0.5,20,0,0.0005560077478504007,0.999576220204134
1E5KA,0.5,20,1,0.0005662750964194641,0.9995596197239923
1E5KA,0.5,20,2,0.0006381273957720042,0.9986162931797583
1E5KA,0.5,20,3,0.00042654188629309133,0.99956419788058
1E5KA,0.5,20,4,0.0006231060452157741,0.9991709668289013
1E5KA,0.5,20,5,0.0006251067810408273,0.9992744860901319
1E5KA,0.5,20,6,0.0006787460955601228,0.9985495084950913
1E5KA,0.5,20,7,0.0005813179946126558,0.9995414417848061
1E5KA,0.5,20,8,0.000604813138623024,0.9994290553575971
1E5KA,0.5,20,9,0.0006240905566107517,0.9994382614363881
1E5KA,0.5,20,10,0.00022146672909619056,0.9998120642314485
1E5KA,0.5,20,11,0.0006171103337357071,0.9991505003760582
1E5KA,0.5,20,12,0.0005065809089064403,0.9995115801591183
1E5KA,0.5,20,13,0.0004305490499289514,0.9996221956406787
1E5KA,0.5,20,14,0.0008379455866338763,0.9978757141523523
1E5KA,0.5,20,15,0.0005354142157904053,0.999563895089869
1E5KA,0.5,20,16,0.0006538232634955698,0.9993917164263155
1E5KA,0.5,20,17,0.0007284080937720921,0.9984456248705387
1E5KA,0.5,20,18,0.0006585624282164124,0.9989222493773239
1E5KA,0.5,20,19,0.0005272405296728284,0.999442188944645
1E5KA,0.5,21,0,0.0006746096254437834,0.9992672947310332
1E5KA,0.5,21,1,0.0007700931017384247,0.9986178051989533
1E5KA,0.5,21,2,0.0004960497000982184,0.9993551398382745
1E5KA,0.5,21,3,0.0006166554175769775,0.9991030496833637
1E5KA,0.5,21,4,0.0006598123234844653,0.9990595614491224
1E5KA,0.5,21,5,0.0006727768822020882,0.9988837153634984
1E5KA,0.5,21,6,0.0007017044075217243,0.9991098504610277
1E5KA,0.5,21,7,0.0006360855205790276,0.9984479395116843
1E5KA,0.5,21,8,0.0008629206168213588,0.9981514368859271
1E5KA,0.5,21,9,0.0007083005918733607,0.9991382024970089
1E5KA,0.5,21,10,0.0006945411584149212,0.9988224614151996
1E5KA,0.5,21,11,0.0006286570161216613,0.9993608900618882
1E5KA,0.5,21,12,0.000698106702791095,0.9987105741465253
1E5KA,0.5,21,13,0.00047925411004204603,0.9995601106037817
1E5KA,0.5,21,14,0.0007829227484873167,0.9976899144202324
1E5KA,0.5,21,15,0.0006405008894353459,0.9993515193950423
1E5KA,0.5,21,16,0.0008052047609656003,0.9981656424150678
1E5KA,0.5,21,17,0.0007112715099005149,0.9983627030596969
1E5KA,0.5,21,18,0.0007214438802661669,0.9988332765414547
1E5KA,0.5,21,19,0.0006880022213273549,0.9991013564693234
1E5KA,0.5,22,0,0.0005597159906452602,0.9990989778302674
1E5KA,0.5,22,1,0.0007570786894195784,0.9986563628412353
1E5KA,0.5,22,2,0.0006860277082331687,0.9987035977691161
1E5KA,0.5,22,3,0.0004357752715110622,0.9995510189223177
1E5KA,0.5,22,4,0.000649797208791211,0.9993030999319658
1E5KA,0.5,22,5,0.0006665924293219728,0.9982517706395811
1E5KA,0.5,22,6,0.0007444878576202083,0.9984598317532927
1E5KA,0.5,22,7,0.0006727123762701255,0.999243440175238
1E5KA,0.5,22,8,0.000465284937738114,0.9995268114885917
1E5KA,0.5,22,9,0.0006656737794058672,0.9994225890259619
1E5KA,0.5,22,10,0.0006521422474972735,0.9992223877266623
1E5KA,0.5,22,11,0.0006392397493203423,0.9991190108083717
1E5KA,0.5,22,12,0.0006658014912886682,0.9989244676407365
1E5KA,0.5,22,13,0.000883396970931453,0.9985264272360921
1E5KA,0.5,22,14,0.0007784008514368197,0.999009553298891
1E5KA,0.5,22,15,0.0005034700856329648,0.999313036606054
1E5KA,0.5,22,16,0.0002771405282384461,0.9997820159964976
1E5KA,0.5,22,17,0.0004583984356814554,0.9998189668445353
1E5KA,0.5,22,18,0.0007707154392859578,0.9986088147719845
1E5KA,0.5,22,19,0.0006579346294558086,0.999413475921254
1E5KA,0.5,23,0,0.0003918220252104512,0.999614414487571
1E5KA,0.5,23,1,0.0007707875662144658,0.9977884692279533
1E5KA,0.5,23,2,0.0008125041045771607,0.9988473370424669
1E5KA,0.5,23,3,0.00044803557967257573,0.9996107139624713
1E5KA,0.5,23,4,0.0007007361941196,0.9987820865736412
1E5KA,0.5,23,5,0.0005941274668368127,0.9988013094558594
1E5KA,0.5,23,6,0.0006469524496606923,0.9983067394165205
1E5KA,0.5,23,7,0.0007358519249434885,0.9984777476849892
1E5KA,0.5,23,8,0.000568411737417406,0.999417717793398
1E5KA,0.5,23,9,0.0006925406006026342,0.9988401088352867
1E5KA,0.5,23,10,0.00043661409208003423,0.9996125949441953
1E5KA,0.5,23,11,0.0005706297523656894,0.9994254907508927
1E5KA,0.5,23,12,0.0007428867561174179,0.9986951945815371
1E5KA,0.5,23,13,0.0007845651720167676,0.9987041488554429
1E5KA,0.5,23,14,0.000739700414292866,0.9986324037145231
1E5KA,0.5,23,15,0.0007145968834620439,0.9987313740204518
1E5KA,0.5,23,16,0.0009916052397495865,0.9966213171650758
1E5KA,0.5,23,17,0.0007383481392602134,0.999056463271508
1E5KA,0.5,23,18,0.0005986775170204942,0.9992163175157068
1E5KA,0.5,23,19,0.0008567744639075955,0.9986541107985579
1E5KA,0.5,24,0,0.0009569407801321136,0.9990101467484886
1E5KA,0.5,24,1,0.000613392651139227,0.9991496019638606
1E5KA,0.5,24,2,0.0007965528115379868,0.9983040985575652
1E5KA,0.5,24,3,0.0007649873479687307,0.9992203145153951
1E5KA,0.5,24,4,0.0006712563299359749,0.9992289741007154
1E5KA,0.5,24,5,0.0009449730925106137,0.9982309727449227
1E5KA,0.5,24,6,0.0005383013041585373,0.9995131032152583
1E5KA,0.5,24,7,0.00041093985286258766,0.9995814882015631
1E5KA,0.5,24,8,0.000658262592041743,0.9991620395471694
1E5KA,0.5,24,9,0.0008122045459190389,0.998690397991355
1E5KA,0.5,24,10,0.0008330888742676014,0.9992736232878615
1E5KA,0.5,24,11,0.0008550129638788409,0.9987953994934339
1E5KA,0.5,24,12,0.0006189461444837271,0.9992440130691637
1E5KA,0.5,24,13,0.0009353094980682222,0.9981342774046184
1E5KA,0.5,24,14,0.0008340992856388431,0.9986961409530283
1E5KA,0.5,24,15,0.0008288857306076683,0.9976707877921881
1E5KA,0.5,24,16,0.0006617209059443444,0.9987869971309178
1E5KA,0.5,24,17,0.0009422901327136042,0.9980724866118856
1E5KA,0.5,24,18,0.0007081170499553026,0.9992200854631519
1E5KA,0.5,24,19,0.0008325024067005062,0.998804560229722
1E5KA,0.5,25,0,0.0007750785086464857,0.9988495338773978
1E5KA,0.5,25,1,0.000963175465682108,0.9979718650793086
1E5KA,0.5,25,2,0.0008025673812466975,0.9988668035989229
1E5KA,0.5,25,3,0.0009473645972312872,0.9979660773137498
1E5KA,0.5,25,4,0.0009680145294670464,0.998355864904776
1E5KA,0.5,25,5,0.0009644343056531546,0.9984118430552321
1E5KA,0.5,25,6,0.0007589428763560037,0.998551564788362
1E5KA,0.5,25,7,0.0007002857884379841,0.9994968877057475
1E5KA,0.5,25,8,0.0004227088743766581,0.999529616806047
1E5KA,0.5,25,9,0.00095396356050497,0.9983398705684982
1E5KA,0.5,25,10,0.000813536019301367,0.9990099804455561
1E5KA,0.5,25,11,0.00047596140162701523,0.9994979143563057
1E5KA,0.5,25,12,0.0011110163349246495,0.9969706757134547
1E5KA,0.5,25,13,0.0007219857064312005,0.9991051397032362
1E5KA,0.5,25,14,0.0007867395794307731,0.998730274436794
1E5KA,0.5,25,15,0.0007910615197981309,0.9988015081957873
1E5KA,0.5,25,16,0.00028688972743210085,0.999765855185356
1E5KA,0.5,25,17,0.0010524081741812119,0.9989442973823589
1E5KA,0.5,25,18,0.000879741075964173,0.9989904387367253
1E5KA,0.5,25,19,0.0010298546597324405,0.9980269531464093
1E5KA,0.5,26,0,0.0009324343731175688,0.9986380654964191
1E5KA,0.5,26,1,0.0009985965834481017,0.9984594664285961
1E5KA,0.5,26,2,0.0007530729346983604,0.999092241731333
1E5KA,0.5,26,3,0.0005219649317911521,0.999407010200827
1E5KA,0.5,26,4,0.00040826259149313475,0.999713874581173
1E5KA,0.5,26,5,0.00038266191875968526,0.9996442971727401
1E5KA,0.5,26,6,0.00022893978264146964,0.9998277733524681
1E5KA,0.5,26,7,0.0009204205056365448,0.9984188447958874
1E5KA,0.5,26,8,0.0008542517851582354,0.9992429405568234
1E5KA,0.5,26,9,0.0009528603664034646,0.9984729933077033
1E5KA,0.5,26,10,0.0006940820990438916,0.9994266085226007
1E5KA,0.5,26,11,0.0004900825705404718,0.9994709326260564
1E5KA,0.5,26,12,0.0010052197552711051,0.9979803200013744
1E5KA,0.5,26,13,0.0009446684832281848,0.9984550730981704
1E5KA,0.5,26,14,0.00024228567859982907,0.9998523551349792
1E5KA,0.5,26,15,0.0008447864868818937,0.9975033804416301
1E5KA,0.5,26,16,0.0009490406512986653,0.9987856415968706
1E5KA,0.5,26,17,0.0008044263279348539,0.9993803757517269
1E5KA,0.5,26,18,0.0009673784416956643,0.99856259548614
1E5KA,0.5,26,19,0.0010874963363047836,0.9980743603012734
1E5KA,0.5,27,0,0.001048326931047285,0.9980042399703565
1E5KA,0.5,27,1,0.0007589547027392003,0.9990464604157251
1E5KA,0.5,27,2,0.0008634280105796806,0.9986727655285618
1E5KA,0.5,27,3,0.0005295654067554279,0.9994023007810647
1E5KA,0.5,27,4,0.0005096105099885792,0.9993385635941779
1E5KA,0.5,27,5,0.0006171075394588724,0.999356252744946
1E5KA,0.5,27,6,0.0008880720895140318,0.9983764605594723
1E5KA,0.5,27,7,0.00040744695179672076,0.9995981290376279
1E5KA,0.5,27,8,0.0006495970985131301,0.9991167383880594
1E5KA,0.5,27,9,0.0011859991778297397,0.9977721823817121
1E5KA,0.5,27,10,0.00036146810073478763,0.9996925965695292
1E5KA,0.5,27,11,0.0006663323231037198,0.9990074437562739
1E5KA,0.5,27,12,0.0009047056113896066,0.9984276037055309
1E5KA,0.5,27,13,0.0009581838059645289,0.9979857754301897
1E5KA,0.5,27,14,0.0009849920857817125,0.9984370558834523
1E5KA,0.5,27,15,0.0008472557787597569,0.9988399511839368
1E5KA,0.5,27,16,0.0011468463462402266,0.9974433194765772
1E5KA,0.5,27,17,0.0009308678357918538,0.9983417119809638
1E5KA,0.5,27,18,0.0006447947755490837,0.9991736502899035
1E5KA,0.5,27,19,0.0008248967050785698,0.9988990518912101
1E5KA,0.5,28,0,0.0010318328242256332,0.9981529141930363
1E5KA,0.5,28,1,0.0014455173336756185,0.9960791560807204
1E5KA,0.5,28,2,0.0003774009411003782,0.9996488535438071
1E5KA,0.5,28,3,0.0010078005421125594,0.9987267851771069
1E5KA,0.5,28,4,0.0005678773149169063,0.9992992451302521
1E5KA,0.5,28,5,0.0007950985032229925,0.9986128732072264
1E5KA,0.5,28,6,0.0008796893511752218,0.9988481187338534
1E5KA,0.5,28,7,0.0011442699071193912,0.997687102985533
1E5KA,0.5,28,8,0.0007711818913145722,0.9988997118272956
1E5KA,0.5,28,9,0.0011638173070869832,0.9972366732240923
1E5KA,0.5,28,10,0.0004890913020305016,0.9996073057922604
1E5KA,0.5,28,11,0.0006179602086667259,0.9991743420555754
1E5KA,0.5,28,12,0.0007779193162433267,0.9989277966073659
1E5KA,0.5,28,13,0.0009962916197482786,0.9981539064589336
1E5KA,0.5,28,14,0.0005171629176726437,0.9991368839320794
1E5KA,0.5,28,15,0.0009941969476370924,0.9982367191825896
1E5KA,0.5,28,16,0.0008604645693884061,0.9988965246585673
1E5KA,0.5,28,17,0.000981300889346552,0.997679209227559
1E5KA,0.5,28,18,0.0001800163824463427,0.9999186879537892
1E5KA,0.5,28,19,0.0012138492249781651,0.9969114790476474
1E5KA,0.5,29,0,0.0010854889657932684,0.997925628180333
1E5KA,0.5,29,1,0.0005301834767582259,0.9934694206385146
1E5KA,0.5,29,2,0.0006796887493949718,0.9988869498081421
1E5KA,0.5,29,3,0.0008071108339868785,0.9991136706168422
1E5KA,0.5,29,4,0.00045850395159565907,0.999479817001531
1E5KA,0.5,29,5,0.0008895293719850737,0.999341746918146
1E5KA,0.5,29,6,0.001046030386437704,0.9978699671170569
1E5KA,0.5,29,7,0.0008032561727468366,0.9990326936140661
1E5KA,0.5,29,8,0.0010948326880054365,0.9981548741403645
1E5KA,0.5,29,9,0.0004535740214750096,0.999501562955638
1E5KA,0.5,29,10,0.0005471536064599746,0.9995393118833407
1E5KA,0.5,29,11,0.0005412146227458734,0.9994848925175982
1E5KA,0.5,29,12,0.0011431977996534473,0.9986733954000018
1E5KA,0.5,29,13,0.0011451190798252753,0.9974279194515282
1E5KA,0.5,29,14,0.000523907515225469,0.9985262647147323
1E5KA,0.5,29,15,0.0006198448033929094,0.9984790693043926
1E5KA,0.5,29,16,0.0008710959630675576,0.9982827585500796
1E5KA,0.5,29,17,0.0007118209747661908,0.9991124670218963
1E5KA,0.5,29,18,0.0009726785451511245,0.9987818231264521
1E5KA,0.5,29,19,0.0007200781376982241,0.9991871108773475
1E5KA,0.5,30,0,0.0011571591853829649,0.9980342500112421
1E5KA,0.5,30,1,0.0010985265227322792,0.9983770904674243
1E5KA,0.5,30,2,0.0008834013253553419,0.9986293619294592
1E5KA,0.5,30,3,0.0009057616775529081,0.9987240059207636
1E5KA,0.5,30,4,0.0004451067563708032,0.9988199829186689
1E5KA,0.5,30,5,0.0006467687042675703,0.9983131657490093
1E5KA,0.5,30,6,0.0005387083059320127,0.9991732123640379
1E5KA,0.5,30,7,0.0006942642090037833,0.9991632492393473
1E5KA,0.5,30,8,0.0010564920625049045,0.9977535257720738
1E5KA,0.5,30,9,0.0010742434598245247,0.997700487994564
1E5KA,0.5,30,10,0.0008498806506103466,0.9988807874367079
1E5KA,0.5,30,11,0.0007953088163909523,0.9987801424142876
1E5KA,0.5,30,12,0.000514843486696929,0.9994555283074723
1E5KA,0.5,30,13,0.0010714060323877316,0.9976483129846595
1E5KA,0.5,30,14,0.0002896168278280764,0.9998687485218741
1E5KA,0.5,30,15,0.0002668771361495315,0.9998643853534447
1E5KA,0.5,30,16,0.0010107503421984622,0.9981301680452527
1E5KA,0.5,30,17,0.0004325782074004585,0.9996467345295855
1E5KA,0.5,30,18,0.0007443685085134342,0.9982106809843577
1E5KA,0.5,30,19,0.0005392051645656789,0.9995827394016966
1E5KA,0.5,31,0,0.0011903593112193632,0.9980316323308069
1E5KA,0.5,31,1,0.0008089895359110087,0.9988185770289139
1E5KA,0.5,31,2,0.0006907487826902667,0.9990345618335379
1E5KA,0.5,31,3,9.597813440032523e-05,0.999982186314066
1E5KA,0.5,31,4,0.0008745984145018912,0.9981570750829337
1E5KA,0.5,31,5,0.0003006277466190042,0.9998016412850108
1E5KA,0.5,31,6,0.0007419312044819308,0.9991633894303328
1E5KA,0.5,31,7,0.0005039905209357074,0.9983877275678373
1E5KA,0.5,31,8,0.0006871804873445604,0.9995265819025378
1E5KA,0.5,31,9,0.0007637718227109078,0.9992332315919267
1E5KA,0.5,31,10,0.0008004234369693206,0.998610613879788
1E5KA,0.5,31,11,0.00028504332261518713,0.9993655875533097
1E5KA,0.5,31,12,0.000819729134155884,0.9989829189581326
1E5KA,0.5,31,13,0.00010966376537631435,0.9999656785340559
1E5KA,0.5,31,14,0.0004963894918620165,0.9996341615893267
1E5KA,0.5,31,15,0.0005708271507970129,0.9996362360526826
1E5KA,0.5,31,16,0.0006220582980372759,0.9993888185016384
1E5KA,0.5,31,17,0.0008441121047334159,0.9984720795625862
1E5KA,0.5,31,18,0.0007747077803248191,0.9992715149901439
1E5KA,0.5,31,19,0.001142745538070176,0.9978174778391072
1E5KA,0.5,32,0,0.0008622028610082201,0.9982843349495187
1E5KA,0.5,32,1,0.0004736976481999485,0.9994370923489968
1E5KA,0.5,32,2,0.0006148125689679918,0.997632105838213
1E5KA,0.5,32,3,0.0007618538228991849,0.9990716310162316
1E5KA,0.5,32,4,0.0009192739163918395,0.9986279120687614
1E5KA,0.5,32,5,0.00016450643643348112,0.9995818663506499
1E5KA,0.5,32,6,0.0007233060318856879,0.9987000458188137
1E5KA,0.5,32,7,0.0011849075895333508,0.9980553407139191
1E5KA,0.5,32,8,0.000266591659700578,0.9987674048210184
1E5KA,0.5,32,9,0.0003451571902894752,0.9996742706046383
1E5KA,0.5,32,10,0.0008047290648561079,0.9987571092350871
1E5KA,0.5,32,11,0.0007336677912211593,0.9982689316903486
1E5KA,0.5,32,12,0.0006786564245037911,0.9989948092246398
1E5KA,0.5,32,13,0.0007994000359471888,0.9990112647122329
1E5KA,0.5,32,14,0.0012116756316891946,0.9981023938053313
1E5KA,0.5,32,15,0.0005536304197038016,0.999546958833867
1E5KA,0.5,32,16,0.0002926089285897006,0.9994360296910536
1E5KA,0.5,32,17,0.0007544631971287554,0.9981385113517237
1E5KA,0.5,32,18,0.0008037891058610458,0.9988252933353802
1E5KA,0.5,32,19,0.0013629607794242641,0.996761868720777
1E5KA,1.0,0,0,0.0,1.0
1E5KA,1.0,0,1,0.0,0.9999999999999999
1E5KA,1.0,0,2,0.0,1.0
1E5KA,1.0,0,3,0.0,1.0000000000000002
1E5KA,1.0,0,4,0.0,1.0
1E5KA,1.0,0,5,0.0,1.0000000000000002
1E5KA,1.0,0,6,0.0,0.9999999999999998
1E5KA,1.0,0,7,0.0,1.0000000000000002
1E5KA,1.0,0,8,0.0,1.0
1E5KA,1.0,0,9,0.0,1.0000000000000002
1E5KA,1.0,0,10,0.0,1.0000000000000002
1E5KA,1.0,0,11,0.0,1.0000000000000002
1E5KA,1.0,0,12,0.0,1.0000000000000002
1E5KA,1.0,0,13,0.0,1.0
1E5KA,1.0,0,14,0.0,0.9999999999999998
1E5KA,1.0,0,15,0.0,1.0000000000000002
1E5KA,1.0,0,16,0.0,1.0
1E5KA,1.0,0,17,0.0,0.9999999999999998
1E5KA,1.0,0,18,0.0,0.9999999999999999
1E5KA,1.0,0,19,0.0,0.9999999999999999
1E5KA,1.0,1,0,0.0,0.9999999999999999
1E5KA,1.0,1,1,0.0,0.9999999999999998
1E5KA,1.0,1,2,0.0,1.0
1E5KA,1.0,1,3,0.0,1.0
1E5KA,1.0,1,4,0.0,1.0000000000000002
1E5KA,1.0,1,5,0.0,1.0
1E5KA,1.0,1,6,0.0,0.9999999999999999
1E5KA,1.0,1,7,0.0,1.0
1E5KA,1.0,1,8,0.0,1.0
1E5KA,1.0,1,9,0.0,0.9999999999999998
1E5KA,1.0,1,10,0.0,1.0000000000000002
1E5KA,1.0,1,11,0.0,1.0
1E5KA,1.0,1,12,0.0,1.0000000000000002
1E5KA,1.0,1,13,0.0,0.9999999999999998
1E5KA,1.0,1,14,0.0,1.0
1E5KA,1.0,1,15,0.0,1.0
1E5KA,1.0,1,16,0.0,1.0
1E5KA,1.0,1,17,0.0,1.0
1E5KA,1.0,1,18,0.0,0.9999999999999998
1E5KA,1.0,1,19,0.0,1.0000000000000002
1E5KA,1.0,2,0,0.0,0.9999999999999999
1E5KA,1.0,2,1,0.0,1.0000000000000002
1E5KA,1.0,2,2,0.0,1.0
1E5KA,1.0,2,3,0.0,1.0000000000000002
1E5KA,1.0,2,4,0.0,1.0
1E5KA,1.0,2,5,0.0,0.9999999999999998
1E5KA,1.0,2,6,0.0,1.0000000000000002
1E5KA,1.0,2,7,0.0,1.0000000000000002
1E5KA,1.0,2,8,0.0,1.0
1E5KA,1.0,2,9,0.0,1.0
1E5KA,1.0,2,10,0.0,1.0000000000000002
1E5KA,1.0,2,11,0.0,1.0
1E5KA,1.0,2,12,0.0,1.0000000000000002
1E5KA,1.0,2,13,0.0,1.0000000000000002
1E5KA,1.0,2,14,0.0,1.0
1E5KA,1.0,2,15,0.0,1.0
1E5KA,1.0,2,16,0.0,1.0
1E5KA,1.0,2,17,0.0,1.0
1E5KA,1.0,2,18,0.0,1.0
1E5KA,1.0,2,19,0.0,1.0
1E5KA,1.0,3,0,0.0,0.9999999999999998
1E5KA,1.0,3,1,0.0,0.9999999999999998
1E5KA,1.0,3,2,0.0,1.0
1E5KA,1.0,3,3,0.0,0.9999999999999999
1E5KA,1.0,3,4,0.0,1.0000000000000002
1E5KA,1.0,3,5,0.0,1.0
1E5KA,1.0,3,6,0.0,1.0000000000000002
1E5KA,1.0,3,7,0.0,1.0000000000000002
1E5KA,1.0,3,8,0.0,1.0000000000000002
1E5KA,1.0,3,9,0.0,1.0000000000000002
1E5KA,1.0,3,10,0.0,1.0
1E5KA,1.0,3,11,0.0,1.0
1E5KA,1.0,3,12,0.0,1.0
1E5KA,1.0,3,13,0.0,0.9999999999999998
1E5KA,1.0,3,14,0.0,1.0000000000000002
1E5KA,1.0,3,15,0.0,1.0000000000000002
1E5KA,1.0,3,16,0.0,1.0000000000000002
1E5KA,1.0,3,17,0.0,1.0
1E5KA,1.0,3,18,0.0,0.9999999999999998
1E5KA,1.0,3,19,0.0,1.0
1E5KA,1.0,4,0,0.0,1.0000000000000002
1E5KA,1.0,4,1,0.0,1.0
1E5KA,1.0,4,2,0.0,1.0000000000000002
1E5KA,1.0,4,3,0.0,1.0
1E5KA,1.0,4,4,0.0,1.0
1E5KA,1.0,4,5,0.0,1.0
1E5KA,1.0,4,6,0.0,0.9999999999999998
1E5KA,1.0,4,7,0.0,1.0
1E5KA,1.0,4,8,0.0,1.0
1E5KA,1.0,4,9,0.0,1.0
1E5KA,1.0,4,10,0.0,1.0
1E5KA,1.0,4,11,0.0,1.0
1E5KA,1.0,4,12,0.0,1.0000000000000002
1E5KA,1.0,4,13,0.0,1.0
1E5KA,1.0,4,14,0.0,0.9999999999999999
1E5KA,1.0,4,15,0.0,1.0
1E5KA,1.0,4,16,0.0,1.0
1E5KA,1.0,4,17,0.0,0.9999999999999999
1E5KA,1.0,4,18,0.0,1.0000000000000002
1E5KA,1.0,4,19,0.0,1.0
1E5KA,1.0,5,0,0.0,1.0
1E5KA,1.0,5,1,0.0,1.0
1E5KA,1.0,5,2,0.0,1.0000000000000002
1E5KA,1.0,5,3,0.0,1.0000000000000002
1E5KA,1.0,5,4,0.0,1.0
1E5KA,1.0,5,5,0.0,0.9999999999999999
1E5KA,1.0,5,6,0.0,0.9999999999999999
1E5KA,1.0,5,7,0.0,0.9999999999999999
1E5KA,1.0,5,8,0.0,0.9999999999999999
1E5KA,1.0,5,9,0.0,1.0
1E5KA,1.0,5,10,0.0,1.0
1E5KA,1.0,5,11,0.0,1.0
1E5KA,1.0,5,12,0.0,1.0000000000000002
1E5KA,1.0,5,13,0.0,1.0000000000000002
1E5KA,1.0,5,14,0.0,0.9999999999999999
1E5KA,1.0,5,15,0.0,1.0
1E5KA,1.0,5,16,0.0,1.0
1E5KA,1.0,5,17,0.0,1.0000000000000002
1E5KA,1.0,5,18,0.0,1.0
1E5KA,1.0,5,19,0.0,1.0
1E5KA,1.0,6,0,0.0,1.0
1E5KA,1.0,6,1,0.0,1.0000000000000002
1E5KA,1.0,6,2,0.0,0.9999999999999999
1E5KA,1.0,6,3,0.0,0.9999999999999998
1E5KA,1.0,6,4,0.0,1.0
1E5KA,1.0,6,5,0.0,1.0
1E5KA,1.0,6,6,0.0,1.0
1E5KA,1.0,6,7,0.0,1.0000000000000002
1E5KA,1.0,6,8,0.0,1.0
1E5KA,1.0,6,9,0.0,1.0000000000000002
1E5KA,1.0,6,10,0.0,0.9999999999999999
1E5KA,1.0,6,11,0.0,1.0
1E5KA,1.0,6,12,0.0,1.0000000000000002
1E5KA,1.0,6,13,0.0,0.9999999999999999
1E5KA,1.0,6,14,0.0,0.9999999999999999
1E5KA,1.0,6,15,0.0,1.0000000000000002
1E5KA,1.0,6,16,0.0,0.9999999999999999
1E5KA,1.0,6,17,0.0,1.0
1E5KA,1.0,6,18,0.0,1.0000000000000002
1E5KA,1.0,6,19,0.0,1.0
1E5KA,1.0,7,0,0.0,0.9999999999999999
1E5KA,1.0,7,1,0.0,1.0
1E5KA,1.0,7,2,0.0,1.0
1E5KA,1.0,7,3,0.0,1.0
1E5KA,1.0,7,4,0.0,1.0000000000000002
1E5KA,1.0,7,5,0.0,1.0
1E5KA,1.0,7,6,0.0,1.0
1E5KA,1.0,7,7,0.0,0.9999999999999998
1E5KA,1.0,7,8,0.0,1.0000000000000002
1E5KA,1.0,7,9,0.0,1.0
1E5KA,1.0,7,10,0.0,0.9999999999999999
1E5KA,1.0,7,11,0.0,1.0
1E5KA,1.0,7,12,0.0,1.0
1E5KA,1.0,7,13,0.0,0.9999999999999998
1E5KA,1.0,7,14,0.0,1.0
1E5KA,1.0,7,15,0.0,1.0
1E5KA,1.0,7,16,0.0,1.0
1E5KA,1.0,7,17,0.0,1.0
1E5KA,1.0,7,18,0.0,0.9999999999999999
1E5KA,1.0,7,19,0.0,0.9999999999999999
1E5KA,1.0,8,0,0.0,0.9999999999999999
1E5KA,1.0,8,1,0.0,1.0
1E5KA,1.0,8,2,0.0,1.0000000000000002
1E5KA,1.0,8,3,0.0,1.0
1E5KA,1.0,8,4,0.0,0.9999999999999998
1E5KA,1.0,8,5,0.0,1.0
1E5KA,1.0,8,6,0.0,1.0
1E5KA,1.0,8,7,0.0,1.0000000000000002
1E5KA,1.0,8,8,0.0,1.0000000000000002
1E5KA,1.0,8,9,0.0,0.9999999999999998
1E5KA,1.0,8,10,0.0,1.0000000000000002
1E5KA,1.0,8,11,0.0,1.0
1E5KA,1.0,8,12,0.0,0.9999999999999999
1E5KA,1.0,8,13,0.0,1.0000000000000002
1E5KA,1.0,8,14,0.0,0.9999999999999998
1E5KA,1.0,8,15,0.0,1.0000000000000002
1E5KA,1.0,8,16,0.0,1.0000000000000002
1E5KA,1.0,8,17,0.0,1.0
1E5KA,1.0,8,18,0.0,1.0000000000000002
1E5KA,1.0,8,19,0.0,1.0
1E5KA,1.0,9,0,0.0,1.0000000000000002
1E5KA,1.0,9,1,0.0,1.0000000000000002
1E5KA,1.0,9,2,0.0,1.0
1E5KA,1.0,9,3,0.0,1.0
1E5KA,1.0,9,4,0.0,1.0
1E5KA,1.0,9,5,0.0,1.0
